date,equity,position,xgb_prob,pnl,period,peak,drawdown
96,1.1178880619324107,1,0.5646774,0.024746187722215707,IS_XGB_TRAIN,1.1178880619324107,0.0
97,1.1154257365085645,-1,0.57437396,-0.0022026583051525375,IS_XGB_TRAIN,1.1178880619324107,-0.0022026583051525384
98,1.124029279053335,-1,0.507238,0.007713236536661672,IS_XGB_TRAIN,1.124029279053335,0.0
99,1.1471973649506142,-1,0.5371001,0.02061163915302222,IS_XGB_TRAIN,1.1471973649506142,0.0
100,1.121076303927576,-1,0.58976674,-0.022769456957532963,IS_XGB_TRAIN,1.1471973649506142,-0.022769456957532963
101,1.1456420940458774,-1,0.52838814,0.02191268340275998,IS_XGB_TRAIN,1.1471973649506142,-0.0013557134563361162
102,1.107570747549143,-1,0.5540952,-0.033231448717359946,IS_XGB_TRAIN,1.1471973649506142,-0.034542109851496305
103,1.0896201493001283,-1,0.6144808,-0.016207179802045335,IS_XGB_TRAIN,1.1471973649506142,-0.05018945946843645
104,1.087494275764038,-1,0.5523574,-0.0019510225994405772,IS_XGB_TRAIN,1.1471973649506142,-0.052042561298200285
105,1.089074069848384,-1,0.53556556,0.0014526918619742757,IS_XGB_TRAIN,1.1471973649506142,-0.050665471241500226
106,1.0617351498139578,-1,0.5985279,-0.025102902356524126,IS_XGB_TRAIN,1.1471973649506142,-0.07449652322060163
107,0.9953726590994612,-1,0.5592468,-0.06250380871926953,IS_XGB_TRAIN,1.1471973649506142,-0.13234401550224006
108,1.0028687812896604,-1,0.52806646,0.007530970558284555,IS_XGB_TRAIN,1.1471973649506142,-0.12580972382826827
109,1.0173706764701473,-1,0.49168372,0.014460411422756336,IS_XGB_TRAIN,1.1471973649506142,-0.11316857277305181
110,1.0132619728851662,-1,0.5354479,-0.004038551218358943,IS_XGB_TRAIN,1.1471973649506142,-0.11675008691395816
111,1.0190969396043492,-1,0.50011516,0.005758596370264102,IS_XGB_TRAIN,1.1471973649506142,-0.1116638071704249
112,1.0050078903330346,-1,0.5009413,-0.01382503344263264,IS_XGB_TRAIN,1.1471973649506142,-0.12394508474459465
113,1.0156831619933049,-1,0.4965983,0.010622077461235224,IS_XGB_TRAIN,1.1471973649506142,-0.11463956157445576
114,1.0269118702074669,-1,0.48136204,0.011055325749543043,IS_XGB_TRAIN,1.1471973649506142,-0.10485161352190298
115,1.006724405347102,-1,0.49569085,-0.019658420012504507,IS_XGB_TRAIN,1.1471973649506142,-0.12244881647680506
116,0.9935435619210106,-1,0.53936243,-0.013092802117523838,IS_XGB_TRAIN,1.1471973649506142,-0.13393842047067317
117,0.9779943423022702,-1,0.5803285,-0.015650264582939943,IS_XGB_TRAIN,1.1471973649506142,-0.1474925133354259
118,0.9430405414862112,-1,0.59662557,-0.03574028939040197,IS_XGB_TRAIN,1.1471973649506142,-0.17796137761630215
119,0.957477993774749,-1,0.5144782,0.015309471495026927,IS_XGB_TRAIN,1.1471973649506142,-0.16537640075910787
120,0.9708415104006175,-1,0.5029188,0.013956996100959351,IS_XGB_TRAIN,1.1471973649506142,-0.15372756243873398
121,0.9566677174583107,-1,0.49729842,-0.014599492080286103,IS_XGB_TRAIN,1.1471973649506142,-0.16608271018867415
122,0.9284540317174002,-1,0.5065479,-0.02949162517563475,IS_XGB_TRAIN,1.1471973649506142,-0.19067628632727096
123,0.9002995929141618,-1,0.4977755,-0.03032399864876445,IS_XGB_TRAIN,1.1471973649506142,-0.2152182175270958
124,0.9086744825791927,-1,0.5213811,0.009302336389959143,IS_XGB_TRAIN,1.1471973649506142,-0.20791791339382104
125,0.9432771368933368,-1,0.45850584,0.03808036318564545,IS_XGB_TRAIN,1.1471973649506142,-0.17775513986301383
126,0.9420269858528044,1,0.42890418,-0.0013253274055275979,IS_XGB_TRAIN,1.1471973649506142,-0.17884488351020766
127,0.9769301309495524,1,0.47451386,0.037051109597620036,IS_XGB_TRAIN,1.1471973649506142,-0.14842017529249785
128,0.9717628445093507,-1,0.5515323,-0.005289310132321589,IS_XGB_TRAIN,1.1471973649506142,-0.1529244450878039
129,0.945620027093514,-1,0.48976177,-0.02690246654680073,IS_XGB_TRAIN,1.1471973649506142,-0.17571286686644183
130,0.9300559031108693,-1,0.5850817,-0.016459173385406256,IS_XGB_TRAIN,1.1471973649506142,-0.18927995171004652
131,0.905087354263895,-1,0.49187136,-0.02684628823220092,IS_XGB_TRAIN,1.1471973649506142,-0.2110447758020625
132,0.8662281633771278,-1,0.4703379,-0.04293418828989304,IS_XGB_TRAIN,1.1471973649506142,-0.2449179279500715
133,0.8621717969468237,-1,0.5287194,-0.004682792134683922,IS_XGB_TRAIN,1.1471973649506142,-0.2484538203381077
134,0.8535748745985225,-1,0.55593646,-0.009971240510006307,IS_XGB_TRAIN,1.1471973649506142,-0.2559476680498929
135,0.8853433488091295,-1,0.5031765,0.0372181458897195,IS_XGB_TRAIN,1.1471973649506142,-0.2282554198097878
136,0.8896096578186994,1,0.5559563,0.004818818614618193,IS_XGB_TRAIN,1.1471973649506142,-0.2245365226610364
137,0.8719975739823318,1,0.45506465,-0.019797541181771794,IS_XGB_TRAIN,1.1471973649506142,-0.2398887927886144
138,0.8474883570772305,1,0.36550203,-0.02810697831780662,IS_XGB_TRAIN,1.1471973649506142,-0.2612532220088266
139,0.907221685864304,1,0.47674963,0.07048277216819643,IS_XGB_TRAIN,1.1471973649506142,-0.20918430116568565
140,0.8970341251787631,1,0.43511337,-0.011229406047360113,IS_XGB_TRAIN,1.1471973649506142,-0.218064691756523
141,0.9002612302796308,1,0.55205667,0.0035975276862789674,IS_XGB_TRAIN,1.1471973649506142,-0.215251657836238
142,0.9054710275139397,1,0.4656016,0.005786983887655195,IS_XGB_TRAIN,1.1471973649506142,-0.21071033182427212
143,0.9157866410554716,-1,0.43113583,0.011392538499938931,IS_XGB_TRAIN,1.1471973649506142,-0.201718318891976
144,0.9208973339638259,1,0.44752762,0.005580658943074358,IS_XGB_TRAIN,1.1471973649506142,-0.19726338108920805
145,0.9182215341654096,1,0.3689761,-0.0029056439841114168,IS_XGB_TRAIN,1.1471973649506142,-0.1995958479167722
146,0.9158263280489263,1,0.39364013,-0.002608527492943602,IS_XGB_TRAIN,1.1471973649506142,-0.20168372415294755
147,0.9122658248188664,1,0.44806063,-0.0038877493701727772,IS_XGB_TRAIN,1.1471973649506142,-0.20478737775157052
148,0.902576952378991,1,0.47453362,-0.010620667985451693,IS_XGB_TRAIN,1.1471973649506142,-0.21323306699031153
149,0.9143158253640865,1,0.53686774,0.013005952516463415,IS_XGB_TRAIN,1.1471973649506142,-0.20300041361806387
150,0.9199262720617257,1,0.45199254,0.006136223985191425,IS_XGB_TRAIN,1.1471973649506142,-0.1981098456399194
151,0.9050368845400862,1,0.41080353,-0.016185413955261407,IS_XGB_TRAIN,1.1471973649506142,-0.21108876973488577
152,0.8984769512885509,1,0.42445642,-0.007248249616775504,IS_XGB_TRAIN,1.1471973649506142,-0.21680699525732483
153,0.8915795572166704,-1,0.48426977,-0.0076767623943926324,IS_XGB_TRAIN,1.1471973649506142,-0.22281938186368477
154,0.8973866012259291,-1,0.56395483,0.006513209014557431,IS_XGB_TRAIN,1.1471973649506142,-0.21775744205570002
155,0.8735953596326954,-1,0.64268625,-0.026511696921630135,IS_XGB_TRAIN,1.1471973649506142,-0.2384960196711201
156,0.8845086384055371,-1,0.4396922,0.012492372644275607,IS_XGB_TRAIN,1.1471973649506142,-0.2289830281787525
157,0.8821827339152964,-1,0.64786595,-0.0026296006497272817,IS_XGB_TRAIN,1.1471973649506142,-0.23101049490880443
158,0.8969611643897558,-1,0.51757854,0.016752119381060582,IS_XGB_TRAIN,1.1471973649506142,-0.21812829091673414
159,0.8941375465118422,-1,0.6349661,-0.0031479823096183246,IS_XGB_TRAIN,1.1471973649506142,-0.22058960922531934
160,0.8765953975993651,-1,0.6281934,-0.019619072010689464,IS_XGB_TRAIN,1.1471973649506142,-0.2358809178078074
161,0.8832268815318861,-1,0.49184197,0.007565045345528709,IS_XGB_TRAIN,1.1471973649506142,-0.23010032230163968
162,0.8978003107092091,-1,0.49363023,0.01650021017481551,IS_XGB_TRAIN,1.1471973649506142,-0.21739681580609405
163,0.8954663716095754,-1,0.56145763,-0.002599619393971908,IS_XGB_TRAIN,1.1471973649506142,-0.21943128622150865
164,0.884953711167473,-1,0.566427,-0.01173987184265357,IS_XGB_TRAIN,1.1471973649506142,-0.22859506288565312
165,0.8621694857828492,-1,0.5908809,-0.02574623406524368,IS_XGB_TRAIN,1.1471973649506142,-0.24845583495568357
166,0.8012768654280109,-1,0.57687175,-0.07062720423183144,IS_XGB_TRAIN,1.1471973649506142,-0.30153529818950975
167,0.7992858376036328,-1,0.56185204,-0.002484818806436584,IS_XGB_TRAIN,1.1471973649506142,-0.30327085641620055
168,0.8052121766507243,-1,0.5104595,0.0074145427934261265,IS_XGB_TRAIN,1.1471973649506142,-0.2981049283656715
169,0.7995119825132245,-1,0.5397755,-0.007079120637754954,IS_XGB_TRAIN,1.1471973649506142,-0.30307372825281653
170,0.7975467319262076,-1,0.49929467,-0.0024580627057511073,IS_XGB_TRAIN,1.1471973649506142,-0.3047868167300565
171,0.8063985822503579,-1,0.46921128,0.011098848468442224,IS_XGB_TRAIN,1.1471973649506142,-0.29707075095568003
172,0.8039605512644122,-1,0.53594434,-0.003023357232526447,IS_XGB_TRAIN,1.1471973649506142,-0.2991959571847326
173,0.8213424227082432,-1,0.5066512,0.02162030390234193,IS_XGB_TRAIN,1.1471973649506142,-0.2840443608030766
174,0.8376174797127542,-1,0.49520394,0.019815191026961165,IS_XGB_TRAIN,1.1471973649506142,-0.2698575630455594
175,0.8301738010544678,-1,0.4541127,-0.008886727937959416,IS_XGB_TRAIN,1.1471973649506142,-0.27634614023873216
176,0.848631974152859,-1,0.44354534,0.022234106972475076,IS_XGB_TRAIN,1.1471973649506142,-0.26025634290975574
177,0.8406561549028347,-1,0.46545872,-0.009398443015284697,IS_XGB_TRAIN,1.1471973649506142,-0.2672087815168367
178,0.8351006360705262,-1,0.46935242,-0.006608550713520511,IS_XGB_TRAIN,1.1471973649506142,-0.2720514694466052
179,0.8242485640680307,-1,0.47650385,-0.012994927238420884,IS_XGB_TRAIN,1.1471973649506142,-0.28151110763446197
180,0.828176918675646,-1,0.46030432,0.004765982955708292,IS_XGB_TRAIN,1.1471973649506142,-0.278086801819582
181,0.8315499419357961,-1,0.49722844,0.0040728293485213785,IS_XGB_TRAIN,1.1471973649506142,-0.2751465725589479
182,0.8364265827531805,-1,0.49579456,0.005864519461130313,IS_XGB_TRAIN,1.1471973649506142,-0.2708956555272528
183,0.8371260503083204,-1,0.49887654,0.0008362569645234963,IS_XGB_TRAIN,1.1471973649506142,-0.2702859369413231
184,0.819268887132154,-1,0.59686524,-0.021331510552788924,IS_XGB_TRAIN,1.1471973649506142,-0.2858518401779778
185,0.8258920798561634,-1,0.476096,0.00808427224326047,IS_XGB_TRAIN,1.1471973649506142,-0.280078472031953
186,0.8280312161868708,-1,0.45471945,0.0025900918326763334,IS_XGB_TRAIN,1.1471973649506142,-0.2782138091621952
187,0.8266965670726213,-1,0.51312184,-0.0016118342982232026,IS_XGB_TRAIN,1.1471973649506142,-0.2793772089005715
188,0.8105657612103282,-1,0.54082876,-0.01951236584834648,IS_XGB_TRAIN,1.1471973649506142,-0.2934382644391601
189,0.8081490382460137,-1,0.5435406,-0.0029815260895129647,IS_XGB_TRAIN,1.1471973649506142,-0.2955448966875863
190,0.8367654960208037,-1,0.5001979,0.03540987666940565,IS_XGB_TRAIN,1.1471973649506142,-0.2706002283601604
191,0.8484077681594765,-1,0.4420313,0.013913422809660458,IS_XGB_TRAIN,1.1471973649506142,-0.2604517809400655
192,0.8482518215422713,-1,0.523762,-0.0001838109256631082,IS_XGB_TRAIN,1.1471973649506142,-0.26058771798278335
193,0.8561644406505343,-1,0.48057568,0.009328148678627746,IS_XGB_TRAIN,1.1471973649506142,-0.25369037028132346
194,0.8685944927270659,-1,0.485816,0.014518299857311345,IS_XGB_TRAIN,1.1471973649506142,-0.24285522329066878
195,0.8758103262087413,-1,0.54737407,0.008307482423726142,IS_XGB_TRAIN,1.1471973649506142,-0.23656525636593995
196,0.8732746644805885,-1,0.5431607,-0.0028952178939580797,IS_XGB_TRAIN,1.1471973649506142,-0.2387755662965786
197,0.9079692640251373,-1,0.42418578,0.03972930963843402,IS_XGB_TRAIN,1.1471973649506142,-0.20853264506563385
198,0.9055528785268416,-1,0.61465955,-0.0026613075949109,IS_XGB_TRAIN,1.1471973649506142,-0.21063898314844465
199,0.8943878038394916,1,0.5848383,-0.012329566778599865,IS_XGB_TRAIN,1.1471973649506142,-0.22037146251813944
200,0.9012575758583761,1,0.6853671,0.00768097685298641,IS_XGB_TRAIN,1.1471973649506142,-0.21438315376781358
201,0.9135298984283212,1,0.6100701,0.013616887001761668,IS_XGB_TRAIN,1.1471973649506142,-0.20368549794598956
202,0.8348049103379528,1,0.47515637,-0.08617669572261455,IS_XGB_TRAIN,1.1471973649506142,-0.27230925048900334
203,0.8227771638836261,1,0.67881495,-0.014407853026951578,IS_XGB_TRAIN,1.1471973649506142,-0.28279371185703006
204,0.8507010641107718,1,0.67956465,0.033938594133241295,IS_XGB_TRAIN,1.1471973649506142,-0.25845273873393726
205,0.8692873787359782,1,0.505102,0.021848232486501473,IS_XGB_TRAIN,1.1471973649506142,-0.24225124177006785
206,0.9022580503606641,1,0.5681804,0.0379283910375281,IS_XGB_TRAIN,1.1471973649506142,-0.21351105055972175
207,0.911840212078222,1,0.5807219,0.010620200854652984,IS_XGB_TRAIN,1.1471973649506142,-0.20515837994670094
208,0.926891552079227,1,0.545019,0.01650655433006265,IS_XGB_TRAIN,1.1471973649506142,-0.1920382835614961
209,0.8880515241314729,1,0.5128197,-0.041903529987545096,IS_XGB_TRAIN,1.1471973649506142,-0.22589473157506534
210,0.8804035660731612,1,0.45402324,-0.008612065685931425,IS_XGB_TRAIN,1.1471973649506142,-0.23256137699456647
211,0.8876958037844243,1,0.49772257,0.008282835272678923,IS_XGB_TRAIN,1.1471973649506142,-0.22620480929832087
212,0.8903192192914817,1,0.53542477,0.0029553091226446337,IS_XGB_TRAIN,1.1471973649506142,-0.22391800531218164
213,0.8862951512425155,1,0.49220854,-0.0045198036409555,IS_XGB_TRAIN,1.1471973649506142,-0.2274257435374517
214,0.8836050491965998,1,0.38421404,-0.003035221440785718,IS_XGB_TRAIN,1.1471973649506142,-0.22977067748526592
215,0.8773577436801969,1,0.42695296,-0.0070702465112474355,IS_XGB_TRAIN,1.1471973649506142,-0.2352163886656361
216,0.8446094193248432,1,0.43538672,-0.03732607888999351,IS_XGB_TRAIN,1.1471973649506142,-0.26376276207607663
217,0.8673754039230182,1,0.5116212,0.026954452646731575,IS_XGB_TRAIN,1.1471973649506142,-0.2439178903096959
218,0.8733114467849445,1,0.64072144,0.006843683640415099,IS_XGB_TRAIN,1.1471973649506142,-0.23874350354479779
219,0.8660858956125398,1,0.5927907,-0.00827373922442598,IS_XGB_TRAIN,1.1471973649506142,-0.2450419412793683
220,0.8682202176948322,1,0.5693295,0.0024643307241285495,IS_XGB_TRAIN,1.1471973649506142,-0.24318147493983455
221,0.8580822172071794,1,0.54852134,-0.011676761587710693,IS_XGB_TRAIN,1.1471973649506142,-0.25201866442212495
222,0.8692429210434062,1,0.5122978,0.01300656698439906,IS_XGB_TRAIN,1.1471973649506142,-0.2422899950778511
223,0.8706880312778872,1,0.57916284,0.001662492957372974,IS_XGB_TRAIN,1.1471973649506142,-0.2410303075309369
224,0.8733114467849445,1,0.5818534,0.0030130372909882297,IS_XGB_TRAIN,1.1471973649506142,-0.23874350354479779
225,0.8656190310340607,1,0.5271087,-0.008808330383396568,IS_XGB_TRAIN,1.1471973649506142,-0.24544890227208216
226,0.8707102601241732,1,0.556693,0.00588160484876421,IS_XGB_TRAIN,1.1471973649506142,-0.24101093087704528
227,0.8865174985118478,1,0.5900561,0.018154418423208085,IS_XGB_TRAIN,1.1471973649506142,-0.22723192573754603
228,0.9012798047046624,1,0.6015042,0.01665201895912416,IS_XGB_TRAIN,1.1471973649506142,-0.21436377711392174
229,0.892409083681202,1,0.51640856,-0.009842360804220185,IS_XGB_TRAIN,1.1471973649506142,-0.22209629228043126
230,0.8918755325638648,1,0.4793813,-0.000597877281948267,IS_XGB_TRAIN,1.1471973649506142,-0.2225613832348201
231,0.8854281086244156,1,0.5232999,-0.007229062468969039,IS_XGB_TRAIN,1.1471973649506142,-0.22818153556120446
232,0.8778913536040058,1,0.51669776,-0.008511989790022212,IS_XGB_TRAIN,1.1471973649506142,-0.23475124645025813
233,0.878869540453536,1,0.5839737,0.0011142459092625678,IS_XGB_TRAIN,1.1471973649506142,-0.23389857115704704
234,0.8828936085025023,1,0.6737499,0.004578686441778057,IS_XGB_TRAIN,1.1471973649506142,-0.2303908329317771
235,0.8855392528558458,1,0.63929343,0.0029965607722892695,IS_XGB_TRAIN,1.1471973649506142,-0.22808465229174624
236,0.8624842344494803,1,0.60597026,-0.0260350044698906,IS_XGB_TRAIN,1.1471973649506142,-0.24818147181970784
237,0.8611503272529013,1,0.56614226,-0.0015465873384113982,IS_XGB_TRAIN,1.1471973649506142,-0.24934422483617447
238,0.8643295815300538,1,0.61999375,0.0036918690924665487,IS_XGB_TRAIN,1.1471973649506142,-0.24657290198076565
239,0.8866953880886079,1,0.6495343,0.025876479339006053,IS_XGB_TRAIN,1.1471973649506142,-0.2270768612454237
240,0.8907639138301464,1,0.62818915,0.0045884142358163515,IS_XGB_TRAIN,1.1471973649506142,-0.22353036971237028
241,0.8848723286607922,1,0.59111434,-0.006614081551666429,IS_XGB_TRAIN,1.1471973649506142,-0.22866600316948493
242,0.8872956257448035,1,0.5759184,0.002738583867436306,IS_XGB_TRAIN,1.1471973649506142,-0.22655364032935976
243,0.882760235424786,1,0.5101156,-0.0051114760271814275,IS_XGB_TRAIN,1.1471973649506142,-0.23050709285512694
244,0.883738481080788,1,0.5536743,0.0011081668801395939,IS_XGB_TRAIN,1.1471973649506142,-0.22965436630092662
245,0.885228049007841,1,0.5241992,0.0016855302320109011,IS_XGB_TRAIN,1.1471973649506142,-0.2283559254462293
246,0.8742230059020882,1,0.47011968,-0.012431873479480382,IS_XGB_TRAIN,1.1471973649506142,-0.23794890695227255
247,0.8511679874957226,1,0.5084674,-0.026372010631973364,IS_XGB_TRAIN,1.1471973649506142,-0.25804572648023416
248,0.8497895638000998,1,0.37790662,-0.0016194496455139706,IS_XGB_TRAIN,1.1471973649506142,-0.25924728406547337
249,0.8598163612498507,1,0.44924322,0.011799153433837084,IS_XGB_TRAIN,1.1471973649506142,-0.2505070291136303
250,0.8436089448225552,1,0.5163386,-0.01884985812986395,IS_XGB_TRAIN,1.1471973649506142,-0.2646348652841686
251,0.870198937853122,1,0.53409463,0.03151933510633853,IS_XGB_TRAIN,1.1471973649506142,-0.2414566451775425
252,0.8620840564098595,1,0.5361123,-0.009325317568512292,IS_XGB_TRAIN,1.1471973649506142,-0.24853030285074662
253,0.8717774211653193,1,0.5455461,0.011244106283356814,IS_XGB_TRAIN,1.1471973649506142,-0.24008069770727858
254,0.8614838187536641,1,0.52529794,-0.011807603823801305,IS_XGB_TRAIN,1.1471973649506142,-0.24905352376681045
255,0.8821599389621189,1,0.57064,0.02400059032840285,IS_XGB_TRAIN,1.1471973649506142,-0.23103036503217989
256,0.8965888124606425,1,0.631852,0.01635630100761487,IS_XGB_TRAIN,1.1471973649506142,-0.2184528662169305
257,0.9136188138134658,1,0.57440406,0.018994215761052535,IS_XGB_TRAIN,1.1471973649506142,-0.20360799133042273
258,0.9334945779426788,1,0.58547413,0.021754985589943265,IS_XGB_TRAIN,1.1471973649506142,-0.18628249465787006
259,0.911351118653457,1,0.5090906,-0.023721036857036304,IS_XGB_TRAIN,1.1471973649506142,-0.20558471759330632
260,0.8630623020658614,1,0.44044352,-0.05298596292825475,IS_XGB_TRAIN,1.1471973649506142,-0.2476775762965464
261,0.8426084703202673,1,0.37537464,-0.023699137010891325,IS_XGB_TRAIN,1.1471973649506142,-0.2655069684922604
262,0.8344047322983322,1,0.35895282,-0.009736120999136011,IS_XGB_TRAIN,1.1471973649506142,-0.272658081520042
263,0.8190199007965645,1,0.35466287,-0.01843809233846372,IS_XGB_TRAIN,1.1471973649506142,-0.28606887897461086
264,0.8427419022044553,1,0.4735065,0.028963888893077216,IS_XGB_TRAIN,1.1471973649506142,-0.26539065730792133
265,0.8563036742784074,1,0.56022394,0.01609243831175,IS_XGB_TRAIN,1.1471973649506142,-0.2535690017774139
266,0.8584602252069858,1,0.62060297,0.00251844175536875,IS_XGB_TRAIN,1.1471973649506142,-0.25168915878398856
267,0.8556366912768821,1,0.508409,-0.003289067853345151,IS_XGB_TRAIN,1.1471973649506142,-0.25415040391614174
268,0.8553921151612638,1,0.5051999,-0.0002858410796449107,IS_XGB_TRAIN,1.1471973649506142,-0.25436359836993905
269,0.8677088954237812,1,0.55682325,0.014398987369897975,IS_XGB_TRAIN,1.1471973649506142,-0.24362718924033155
270,0.8697987010070296,1,0.58879364,0.0024084178395196165,IS_XGB_TRAIN,1.1471973649506142,-0.2418055274695705
271,0.8778690659512483,1,0.5572601,0.00927842837069659,IS_XGB_TRAIN,1.1471973649506142,-0.23477067436513877
272,0.9140634495456589,1,0.59357727,0.04122982002468767,IS_XGB_TRAIN,1.1471973649506142,-0.20322040699160038
273,0.9077939151829699,1,0.49947864,-0.006858970639079032,IS_XGB_TRAIN,1.1471973649506142,-0.2086854948258623
274,0.9037920759802898,1,0.4475597,-0.004408312432754746,IS_XGB_TRAIN,1.1471973649506142,-0.21217385639724062
275,0.9157531358957582,1,0.63497615,0.013234304917417061,IS_XGB_TRAIN,1.1471973649506142,-0.20174752499088888
276,0.9042769753863027,-1,0.62063396,-0.012531936893920625,IS_XGB_TRAIN,1.1471973649506142,-0.211751174633119
277,0.9110267761998297,-1,0.55187744,0.00746430684099153,IS_XGB_TRAIN,1.1471973649506142,-0.2058674435335296
278,0.9156672813382769,1,0.64651674,0.0050937088345569545,IS_XGB_TRAIN,1.1471973649506142,-0.20182236351484684
279,0.8838876215589138,1,0.61955273,-0.03470655818663315,IS_XGB_TRAIN,1.1471973649506142,-0.22952436209878824
280,0.8906441174049935,1,0.6735753,0.007644066599963528,IS_XGB_TRAIN,1.1471973649506142,-0.22363479500902195
281,0.9071721950046343,1,0.624943,0.018557443176964394,IS_XGB_TRAIN,1.1471973649506142,-0.20922744183282949
282,0.9438596210812914,1,0.6644733,0.04044152397822298,IS_XGB_TRAIN,1.1471973649506142,-0.17724739446039117
283,0.9686871957386064,-1,0.47044572,0.026304308503919627,IS_XGB_TRAIN,1.1471973649506142,-0.15560545610187348
284,0.9751027681935436,1,0.6161086,0.006622955772678797,IS_XGB_TRAIN,1.1471973649506142,-0.15001306838294481
285,0.9721326547710177,-1,0.5728569,-0.003045949123935076,IS_XGB_TRAIN,1.1471973649506142,-0.15260208533266006
286,0.9277727302590978,-1,0.5627738,-0.04563155480294889,IS_XGB_TRAIN,1.1471973649506142,-0.19127016971570754
287,0.9388321973137128,-1,0.46962205,0.0119204485041573,IS_XGB_TRAIN,1.1471973649506142,-0.1816297474200277
288,0.9391230523192047,1,0.5500241,0.00030980510289702144,IS_XGB_TRAIN,1.1471973649506142,-0.18137621213971922
289,0.9328388864584036,-1,0.5073185,-0.006691525509124773,IS_XGB_TRAIN,1.1471973649506142,-0.1868540540985626
290,0.9328602263470686,-1,0.45435858,2.2876285470707636e-05,IS_XGB_TRAIN,1.1471973649506142,-0.18683545233977472
291,0.9367346350566659,-1,0.4162623,0.004153257476491201,IS_XGB_TRAIN,1.1471973649506142,-0.1834581706025873
292,0.9557745221488352,-1,0.414805,0.020325806668841095,IS_XGB_TRAIN,1.1471973649506142,-0.1668612992412335
293,0.9686070214746317,-1,0.35447067,0.013426283112198623,IS_XGB_TRAIN,1.1471973649506142,-0.15567534317311704
294,0.9724191648309728,-1,0.36741155,0.003935696595031124,IS_XGB_TRAIN,1.1471973649506142,-0.15235233749614252
295,0.9933665031566882,-1,0.36569294,0.02154147006075957,IS_XGB_TRAIN,1.1471973649506142,-0.13409276075224275
296,0.9700201627437864,1,0.36454976,-0.023502242464098044,IS_XGB_TRAIN,1.1471973649506142,-0.15444352264046135
297,1.0052172213860486,1,0.48448747,0.03628487323676266,IS_XGB_TRAIN,1.1471973649506142,-0.12376261304494685
298,1.0136751582519887,-1,0.3795384,0.008414038961924941,IS_XGB_TRAIN,1.1471973649506142,-0.11638991753121175
299,1.0013384048585148,-1,0.45408764,-0.012170322309908332,IS_XGB_TRAIN,1.1471973649506142,-0.12714373703114157
300,1.0206216782069168,-1,0.45275342,0.019257499018153323,IS_XGB_TRAIN,1.1471973649506142,-0.11033470840402981
301,1.048464081716197,-1,0.47737244,0.027279847277196123,IS_XGB_TRAIN,1.1471973649506142,-0.0860647751214697
302,1.0467793286987728,-1,0.53285944,-0.001606877189981093,IS_XGB_TRAIN,1.1471973649506142,-0.08753335678744723
303,1.0285952370804101,-1,0.52309906,-0.017371466095883692,IS_XGB_TRAIN,1.1471973649506142,-0.1033842401436389
304,1.0418752963379934,-1,0.479827,0.012910869872660102,IS_XGB_TRAIN,1.1471973649506142,-0.09180815074235704
305,1.0321228142819836,-1,0.5244157,-0.009360508009248258,IS_XGB_TRAIN,1.1471973649506142,-0.10030928782126736
306,1.0470544490635658,-1,0.49099982,0.014466916703095856,IS_XGB_TRAIN,1.1471973649506142,-0.08729353722962874
307,1.0514158572546484,-1,0.4460806,0.004165407247906816,IS_XGB_TRAIN,1.1471973649506142,-0.08349174311439356
308,1.0415868530173955,-1,0.5362597,-0.009348350768569658,IS_XGB_TRAIN,1.1471973649506142,-0.09205958378205059
309,1.0402867244195564,-1,0.5398509,-0.0012482190938496451,IS_XGB_TRAIN,1.1471973649506142,-0.09319289234565165
310,1.0523737135699243,-1,0.4372385,0.011618901661089587,IS_XGB_TRAIN,1.1471973649506142,-0.08265678973623858
311,1.0900182191097818,-1,0.45097226,0.035771043170736094,IS_XGB_TRAIN,1.1471973649506142,-0.049842466159512044
312,1.0782405627076912,-1,0.549672,-0.010805008756376022,IS_XGB_TRAIN,1.1471973649506142,-0.06010892663259515
313,1.071263658685201,-1,0.46032014,-0.006470637688652525,IS_XGB_TRAIN,1.1471973649506142,-0.0661906212351544
314,1.0779855867151273,-1,0.4175761,0.006274765297439977,IS_XGB_TRAIN,1.1471973649506142,-0.060331186550856786
315,1.0949468096409587,-1,0.4513759,0.01573418340176136,IS_XGB_TRAIN,1.1471973649506142,-0.04554626510313231
316,1.09526343377972,-1,0.45803177,0.0002891685111764408,IS_XGB_TRAIN,1.1471973649506142,-0.045270267137625386
317,1.0922389068758735,-1,0.5166253,-0.002761460677463523,IS_XGB_TRAIN,1.1471973649506142,-0.04790671575253014
318,1.0934133820005727,-1,0.5189161,0.0010752914195837349,IS_XGB_TRAIN,1.1471973649506142,-0.04688293801333554
319,1.0741788642937349,-1,0.56398624,-0.017591258734775295,IS_XGB_TRAIN,1.1471973649506142,-0.06364946685527184
320,1.0460196472289665,-1,0.56562585,-0.026214644507349227,IS_XGB_TRAIN,1.1471973649506142,-0.08819556321592781
321,1.041469826314756,-1,0.5569004,-0.004349651487200568,IS_XGB_TRAIN,1.1471973649506142,-0.09216159474042174
322,1.0275212990967648,-1,0.51565534,-0.013393116982897135,IS_XGB_TRAIN,1.1471973649506142,-0.10432038070363014
323,1.0425225460649246,-1,0.53441644,0.014599451107579542,IS_XGB_TRAIN,1.1471973649506142,-0.09124394989365736
324,1.061052213899075,-1,0.49327743,0.01777387731717861,IS_XGB_TRAIN,1.1471973649506142,-0.0750918313478236
